level_0,index,section_name,row_name,seat,center_distance,angle,prediction,normalized,seat_score
5016,2217,16,6,10,94.64,0.0776,169.5117073,-0.626274777,0.083547643
5015,4576,3,11,9,108.93,0.2864,169.5653659,-0.625816057,0.083616531
5013,2956,20,17,7,121.79,0.4361,169.5726829,-0.625753504,0.083625925
5014,1032,12,17,9,121.79,0.4361,169.5726829,-0.625753504,0.083625925
5012,1042,12,18,3,124.05,0.4912,169.5856098,-0.625642994,0.08364252
5011,5286,4,20,16,130.41,0.5067,169.6046341,-0.625480357,0.083666944
5009,1009,12,16,14,119.42,0.3876,169.6373171,-0.625200955,0.083708903
5010,2930,20,16,1,119.42,0.3876,169.6373171,-0.625200955,0.083708903
5008,1503,13,12,11,112.41,0.2671,169.6502439,-0.625090445,0.083725499
5007,889,110,3,5,128.34,0.6451,169.7041463,-0.62462964,0.0837947
5006,2589,19,12,7,112.36,0.2671,169.7097561,-0.624581683,0.083801902
5005,1548,13,14,5,115.64,0.3193,169.7170732,-0.62451913,0.083811296
5004,2614,19,14,14,115.63,0.3193,169.7278049,-0.624427386,0.083825073
5003,4634,3,15,16,118.04,0.3376,169.7621951,-0.624133388,0.083869224
5002,4388,29,15,3,118.03,0.3376,169.7660976,-0.624100026,0.083874234
5001,4266,28,19,15,127.51,0.415,169.7985366,-0.623822709,0.08391588
5000,1169,122,3,4,128.31,0.6451,169.7995122,-0.623814369,0.083917133
4999,1533,13,13,8,114.01,0.2937,169.8073171,-0.623747646,0.083927153
4998,4558,3,10,7,106.87,0.2748,169.8080488,-0.623741391,0.083928092
4997,2816,19,9,1,107.88,0.2091,169.8426829,-0.623445308,0.083972556
4996,4321,29,10,9,106.8,0.2748,169.8573171,-0.623320202,0.083991344
4995,2593,19,13,10,113.96,0.2937,169.864878,-0.623255564,0.084001051
4994,1736,13,9,17,107.84,0.2091,169.8956098,-0.622992843,0.084040505
4993,4746,3,8,3,103.21,0.2427,169.9131707,-0.622842716,0.08406305
4991,4251,28,18,16,125.3,0.3911,169.9280488,-0.622715526,0.084082151
4992,5245,4,18,1,125.3,0.3911,169.9280488,-0.622715526,0.084082151
4989,2637,19,15,19,117.32,0.3531,169.9634146,-0.622413187,0.084127554
4990,1553,13,15,1,117.32,0.3531,169.9634146,-0.622413187,0.084127554
4988,5274,4,19,5,127.81,0.423,169.9919512,-0.622169232,0.08416419
4987,1489,13,11,13,110.76,0.2478,170.0039024,-0.622067062,0.084179533
4986,2957,20,17,8,121.77,0.4436,170.0121951,-0.621996169,0.08419018
4985,1031,12,17,8,121.76,0.4436,170.0243902,-0.621891914,0.084205836
4984,4615,3,14,14,115.58,0.3276,170.0256098,-0.621881489,0.084207402
4983,4373,29,14,4,115.57,0.3276,170.0297561,-0.621846042,0.084212725
4982,2569,19,11,4,110.71,0.2478,170.0670732,-0.621527023,0.084260633
4980,2502,17,7,4,99.89,0.127,170.1,-0.621245536,0.084302905
4981,1975,15,7,5,99.89,0.127,170.1,-0.621245536,0.084302905
4979,4597,3,13,13,113.1,0.3164,170.1714634,-0.620634604,0.084394652
4978,4359,29,13,5,113.07,0.3164,170.1853659,-0.620515754,0.0844125
4977,4655,3,16,19,120.27,0.3557,170.2058537,-0.620340606,0.084438803
4976,4395,29,16,1,120.25,0.3557,170.2168293,-0.620246777,0.084452893
4974,2936,20,16,2,119.27,0.3949,170.224878,-0.620177969,0.084463227
4975,1008,12,16,13,119.27,0.3949,170.224878,-0.620177969,0.084463227
4973,4535,29,9,10,104.9,0.2631,170.2260976,-0.620167544,0.084464792
4972,2553,19,10,4,109.14,0.2286,170.2434146,-0.620019502,0.084487024
4971,1473,13,10,15,109.12,0.2286,170.2680488,-0.619808908,0.08451865
4970,4265,28,19,14,127.43,0.423,170.3114634,-0.619437762,0.084574387
4969,4579,3,12,11,110.8,0.3059,170.3570732,-0.619047849,0.084632941
4968,4345,29,12,6,110.77,0.3059,170.374878,-0.618895638,0.0846558
4967,5275,4,19,6,127.75,0.4301,170.4156098,-0.618547428,0.084708092
4966,1415,126,3,5,128.34,0.6451,170.4158537,-0.618545342,0.084708405
4964,844,109,8,18,136.43,0.7467,170.4331707,-0.618397301,0.084730637
4965,649,107,8,1,136.43,0.7467,170.4331707,-0.618397301,0.084730637
4963,547,106,3,4,128.33,0.6451,170.4531707,-0.618226323,0.084756314
4961,1030,12,17,7,121.76,0.4514,170.4692683,-0.618088707,0.08477698
4962,2958,20,17,9,121.76,0.4514,170.4692683,-0.618088707,0.08477698
4960,4332,29,11,7,108.59,0.2939,170.4865854,-0.617940666,0.084799212
4958,5253,4,18,2,125.16,0.3982,170.5182927,-0.617669604,0.084839918
4959,4250,28,18,15,125.16,0.3982,170.5182927,-0.617669604,0.084839918
4957,4756,3,9,5,104.56,0.2633,170.5319512,-0.617552839,0.084857454
4956,4562,3,11,10,108.38,0.2939,170.6185366,-0.616812631,0.084968614
4955,1547,13,14,4,115.3,0.3276,170.635122,-0.616670845,0.084989906
4954,2615,19,14,15,115.29,0.3276,170.647561,-0.616564505,0.085005876
4953,4635,3,15,17,117.68,0.3458,170.667561,-0.616393528,0.085031552
4952,4387,29,15,2,117.67,0.3458,170.6739024,-0.616339315,0.085039694
4951,4264,28,19,13,127.37,0.4301,170.7473171,-0.615711703,0.085133945
4950,1532,13,13,7,113.58,0.3009,170.8102439,-0.615173749,0.085214732
4949,1502,13,12,10,111.93,0.2749,170.837561,-0.614940219,0.085249802
4948,2594,19,13,11,113.54,0.3009,170.8582927,-0.614762986,0.085276418
4947,5276,4,19,7,127.71,0.4382,170.8597561,-0.614750476,0.085278296
4946,883,110,2,7,127.54,0.627,170.8678049,-0.614681668,0.08528863
4944,2937,20,16,3,119.14,0.4033,170.8697561,-0.614664987,0.085291135
4945,1007,12,16,12,119.14,0.4033,170.8697561,-0.614664987,0.085291135
4943,2590,19,12,8,111.9,0.2749,170.8746341,-0.614623285,0.085297397
4942,4616,3,14,15,115.17,0.3349,170.9058537,-0.614356393,0.085337477
4940,1029,12,17,6,121.78,0.4593,170.9097561,-0.614323032,0.085342488
4941,2945,20,17,10,121.78,0.4593,170.9097561,-0.614323032,0.085342488
4939,4372,29,14,3,115.16,0.3349,170.9114634,-0.614308436,0.085344679
4938,1974,15,7,4,100.35,0.1356,170.9429268,-0.614039459,0.085385073
4937,5006,31,5,12,90.84,0.0183,170.9478049,-0.613997758,0.085391335
4936,2503,17,7,5,100.34,0.1356,170.9619512,-0.613876822,0.085409497
4935,267,1,5,1,90.83,0.0183,170.9739024,-0.613774653,0.08542484
4934,1159,122,2,2,127.49,0.627,171.0121951,-0.613447293,0.085474001
4933,5287,4,20,17,129.44,0.5142,171.0204878,-0.6133764,0.085484647
4932,4559,3,10,8,106.26,0.2829,171.022439,-0.61335972,0.085487152
4931,4737,3,7,2,101.09,0.2298,171.06,-0.613038615,0.085535374
4930,4320,29,10,8,106.19,0.2829,171.075122,-0.61290934,0.085554788
4929,2213,16,5,7,91.08,0.0514,171.0887805,-0.612792575,0.085572323
4928,894,110,4,2,128.45,0.6693,171.0902439,-0.612780064,0.085574202
4926,1410,126,2,8,128.47,0.621,171.1007317,-0.612690405,0.085587666
4927,536,106,2,1,128.47,0.621,171.1007317,-0.612690405,0.085587666
4925,1180,122,4,7,128.44,0.6693,171.1265854,-0.612469385,0.085620858
4924,2210,16,5,4,91.06,0.0514,171.1543902,-0.612231685,0.085656554
4923,2984,20,19,18,124.2,0.5221,171.1614634,-0.612171217,0.085665635
4921,5254,4,18,3,125.03,0.4063,171.17,-0.612098239,0.085676594
4922,4249,28,18,14,125.03,0.4063,171.17,-0.612098239,0.085676594
4920,1049,12,19,1,124.19,0.5221,171.1795122,-0.612016921,0.085688806
4919,4263,28,19,12,127.33,0.4382,171.2080488,-0.611772965,0.085725442
4918,4598,3,13,14,112.66,0.3248,171.2104878,-0.611752114,0.085728573
4917,4358,29,13,4,112.64,0.3248,171.2209756,-0.611662455,0.085742038
4916,5277,4,19,8,127.69,0.4453,171.2217073,-0.6116562,0.085742977
4914,1028,12,17,5,121.81,0.4672,171.3529268,-0.61053442,0.08591144
4915,2946,20,17,11,121.81,0.4672,171.3529268,-0.61053442,0.08591144
4913,1488,13,11,12,110.22,0.2556,171.364878,-0.610432251,0.085926783
4912,4580,3,12,12,110.3,0.3133,171.3717073,-0.610373868,0.08593555
4911,4747,3,8,4,102.41,0.2501,171.3741463,-0.610353017,0.085938682
4910,4344,29,12,5,110.28,0.3133,171.3831707,-0.610275869,0.085950267
4909,2570,19,11,5,110.18,0.2556,171.4158537,-0.609996467,0.085992226
4907,1006,12,16,11,119.03,0.4108,171.4565854,-0.609648256,0.086044519
4908,2938,20,16,4,119.03,0.4108,171.4565854,-0.609648256,0.086044519
4905,2616,19,14,16,114.98,0.3349,171.4760976,-0.609481449,0.086069569
4906,1546,13,14,3,114.98,0.3349,171.4760976,-0.609481449,0.086069569
4904,4636,3,15,18,117.36,0.3531,171.5058537,-0.609227068,0.08610777
4903,4379,29,15,1,117.35,0.3531,171.5104878,-0.609187451,0.08611372
4902,4545,29,9,9,104.22,0.2709,171.5504878,-0.608845496,0.086165072
4901,2965,20,18,15,123.05,0.4991,171.5563415,-0.608795454,0.086172588
4900,559,106,4,8,127.66,0.6757,171.5665854,-0.60870788,0.086185739
4899,5278,4,19,9,127.69,0.453,171.5768293,-0.608620306,0.08619889
4898,2825,19,9,2,107.24,0.2168,171.5797561,-0.608595285,0.086202648
4897,4262,28,19,11,127.31,0.4453,171.5841463,-0.608557754,0.086208284
4895,682,107,9,7,135.72,0.7908,171.5856098,-0.608545243,0.086210163
4896,856,109,9,12,135.72,0.7908,171.5856098,-0.608545243,0.086210163
4894,1419,126,4,1,127.65,0.6757,171.6097561,-0.608338819,0.086241162
4893,1735,13,9,16,107.21,0.2168,171.6212195,-0.60824082,0.086255879
4892,1973,15,7,3,100.83,0.1441,171.642439,-0.608059417,0.086283121
4891,767,108,9,2,130.1,0.9468,171.6512195,-0.607984353,0.086294394
4890,765,108,9,16,130.1,0.9468,171.6512195,-0.607984353,0.086294394
4889,2504,17,7,6,100.82,0.1441,171.6617073,-0.607894694,0.086307858
4888,4331,29,11,6,108.03,0.3023,171.6882927,-0.607667419,0.086341989
4887,1041,12,18,2,122.95,0.4991,171.7114634,-0.607469336,0.086371736
4885,5255,4,18,4,124.93,0.4136,171.7470732,-0.607164912,0.086417453
4886,4248,28,18,13,124.93,0.4136,171.7470732,-0.607164912,0.086417453
4883,4235,28,17,15,122.36,0.3893,171.7641463,-0.607018956,0.086439372
4884,5230,4,17,1,122.36,0.3893,171.7641463,-0.607018956,0.086439372
4882,2554,19,10,5,108.55,0.2362,171.77,-0.606968914,0.086446887
4881,1027,12,17,4,121.87,0.4752,171.774878,-0.606927212,0.086453149
4880,2947,20,17,12,121.86,0.4752,171.7892683,-0.606804191,0.086471624
4879,1472,13,10,14,108.53,0.2362,171.7968293,-0.606739554,0.086481331
4878,4563,3,11,11,107.87,0.3023,171.7982927,-0.606727043,0.08648321
4877,1531,13,13,6,113.18,0.3091,171.8580488,-0.606216196,0.086559926
4876,5262,4,19,10,127.71,0.4607,171.8897561,-0.605945134,0.086600632
4875,2595,19,13,12,113.15,0.3091,171.8926829,-0.605920113,0.08660439
4874,5005,31,5,11,90.94,0.0274,171.9029268,-0.605832539,0.086617541
4872,4371,29,14,2,114.79,0.3432,171.9082927,-0.605786667,0.08662443
4873,4617,3,14,16,114.79,0.3432,171.9082927,-0.605786667,0.08662443
4871,4757,3,9,6,103.8,0.2709,171.9382927,-0.605530201,0.086662945
4870,273,1,5,2,90.92,0.0274,171.954878,-0.605388414,0.086684237
4869,4261,28,19,10,127.31,0.453,171.9582927,-0.605359223,0.086688621
4868,1517,13,12,9,111.48,0.2824,171.9685366,-0.605271649,0.086701772
4867,2591,19,12,9,111.45,0.2824,172.005122,-0.604958885,0.086748741
4866,4525,29,8,10,102.55,0.2587,172.02,-0.604831695,0.086767842
4865,2939,20,16,5,118.95,0.4191,172.072439,-0.6043834,0.086835165
4864,1005,12,16,10,118.94,0.4191,172.0846341,-0.604279146,0.086850821
4862,659,107,8,2,135.78,0.7533,172.1017073,-0.604133189,0.08687274
4863,843,109,8,17,135.78,0.7533,172.1017073,-0.604133189,0.08687274
4861,5263,4,19,11,127.75,0.4683,172.1568293,-0.603661958,0.086943507
4860,1026,12,17,3,121.95,0.4831,172.177561,-0.603484726,0.086970122
4859,4599,3,13,15,112.26,0.3322,172.1780488,-0.603480555,0.086970749
4858,4357,29,13,3,112.25,0.3322,172.1829268,-0.603438854,0.086977011
4857,2948,20,17,13,121.94,0.4831,172.1917073,-0.60336379,0.086988284
4856,4560,3,10,9,105.68,0.2904,172.2263415,-0.603067707,0.087032748
4855,1972,15,7,2,101.33,0.1526,172.2295122,-0.603040601,0.087036818
4854,2505,17,7,7,101.32,0.1526,172.2468293,-0.60289256,0.08705905
4853,4319,29,10,7,105.62,0.2904,172.2756098,-0.602646519,0.087095999
4852,4277,28,19,9,127.33,0.4607,172.2921951,-0.602504733,0.087117292
4851,1545,13,14,2,114.69,0.3432,172.3607317,-0.601918822,0.087205281
4850,5264,4,19,12,127.82,0.476,172.367561,-0.601860439,0.087214048
4849,2617,19,14,17,114.68,0.3432,172.3712195,-0.601829163,0.087218745
4847,4247,28,18,12,124.84,0.4217,172.3714634,-0.601827078,0.087219058
4848,5256,4,18,5,124.84,0.4217,172.3714634,-0.601827078,0.087219058
4845,5237,4,17,2,122.22,0.3966,172.4490244,-0.601164019,0.087318633
4846,4234,28,17,14,122.22,0.3966,172.4490244,-0.601164019,0.087318633
4844,4581,3,12,13,109.84,0.3218,172.5326829,-0.600448832,0.087426035
4843,5265,4,19,13,127.9,0.4837,172.5343902,-0.600434237,0.087428227
4842,4343,29,12,4,109.82,0.3218,172.5456098,-0.600338322,0.087442631
4841,4276,28,19,8,127.38,0.4683,172.567561,-0.600150664,0.087470813
4840,5288,4,20,18,128.45,0.5218,172.6012195,-0.599862921,0.087514024
4839,754,108,8,6,126.48,0.9768,172.6219512,-0.599685689,0.08754064
4838,744,108,8,12,126.48,0.9768,172.6219512,-0.599685689,0.08754064
4837,5266,4,19,14,128,0.4914,172.6429268,-0.599506371,0.087567569
4835,1017,12,16,9,118.88,0.4267,172.6534146,-0.599416712,0.087581033
4836,2940,20,16,6,118.88,0.4267,172.6534146,-0.599416712,0.087581033
4834,1487,13,11,11,109.71,0.263,172.655122,-0.599402116,0.087583225
4833,1971,15,7,1,101.84,0.161,172.7109756,-0.59892463,0.087654931
4832,5004,31,5,10,91.08,0.0367,172.7178049,-0.598866248,0.087663699
4831,2571,19,11,6,109.66,0.263,172.7192683,-0.598853737,0.087665578
4830,2506,17,7,8,101.82,0.161,172.7465854,-0.598620207,0.087700648
4829,4738,3,7,3,100.31,0.2382,172.7570732,-0.598530548,0.087714112
4828,4275,28,19,7,127.44,0.476,172.8107317,-0.598071828,0.087783
4827,274,1,5,3,91.04,0.0367,172.825122,-0.597948807,0.087801475
4826,1530,13,13,5,112.8,0.3164,172.8258537,-0.597942552,0.087802414
4825,4618,3,14,17,114.46,0.3507,172.847561,-0.597756979,0.087830283
4824,4330,29,11,5,107.51,0.3099,172.8490244,-0.597744468,0.087832161
4823,2596,19,13,13,112.78,0.3164,172.85,-0.597736128,0.087833414
4822,4364,29,14,1,114.44,0.3507,172.8578049,-0.597669405,0.087843434
4821,4728,3,6,1,98.9,0.2176,172.9102439,-0.59722111,0.087910756
4819,5257,4,18,6,124.78,0.429,172.9146341,-0.597183579,0.087916393
4820,4246,28,18,11,124.78,0.429,172.9146341,-0.597183579,0.087916393
4818,4564,3,11,12,107.38,0.3099,172.9456098,-0.596918772,0.08795616
4816,995,12,15,12,116.49,0.3856,172.9534146,-0.596852049,0.08796618
4817,2918,20,15,1,116.49,0.3856,172.9534146,-0.596852049,0.08796618
4815,4544,29,9,8,103.57,0.2791,172.9704878,-0.596706093,0.087988099
4814,4274,28,19,6,127.52,0.4837,173.0012195,-0.596443371,0.088027553
4813,4748,3,8,5,101.65,0.2587,173.0126829,-0.596345372,0.08804227
4812,888,110,3,4,127.45,0.6512,173.0614634,-0.595928354,0.088104895
4811,5003,31,5,1,94.34,0.1179,173.0619512,-0.595924183,0.088105521
4810,1516,13,12,8,111.04,0.2903,173.1221951,-0.595409166,0.088182864
4809,2576,19,12,10,111.02,0.2903,173.1473171,-0.595194401,0.088215116
4808,1170,122,3,5,127.42,0.6512,173.1626829,-0.595063041,0.088234843
4807,4273,28,19,5,127.59,0.4914,173.1736585,-0.594969211,0.088248934
4805,2618,19,14,18,114.42,0.3507,173.1795122,-0.594919169,0.088256449
4806,1535,13,14,1,114.42,0.3507,173.1795122,-0.594919169,0.088256449
4803,5238,4,17,3,122.09,0.4048,173.2112195,-0.594648107,0.088297155
4804,4233,28,17,13,122.09,0.4048,173.2112195,-0.594648107,0.088297155
4802,2555,19,10,6,107.98,0.2437,173.2656098,-0.594183132,0.088366982
4800,2941,20,16,7,118.83,0.4351,173.2831707,-0.594033005,0.088389528
4801,1016,12,16,8,118.83,0.4351,173.2831707,-0.594033005,0.088389528
4799,1471,13,10,13,107.96,0.2437,173.2936585,-0.593943346,0.088402992
4797,4356,29,13,2,111.88,0.3407,173.2960976,-0.593922495,0.088406123
4798,4600,3,13,16,111.88,0.3407,173.2960976,-0.593922495,0.088406123
4796,2826,19,9,3,106.59,0.2241,173.2973171,-0.59391207,0.088407689
4795,5014,31,5,9,91.27,0.0458,173.3214634,-0.593705646,0.088438689
4794,1734,13,9,15,106.57,0.2241,173.3258537,-0.593668114,0.088444325
4792,1970,15,6,7,95.89,0.103,173.4219512,-0.592846588,0.088567697
4793,2492,17,6,1,95.89,0.103,173.4219512,-0.592846588,0.088567697
4791,5007,31,5,2,93.82,0.109,173.4419512,-0.592675611,0.088593373
4790,1414,126,3,4,127.45,0.6512,173.4634146,-0.592492123,0.088620929
4789,4758,3,9,7,103.09,0.2794,173.4846341,-0.59231072,0.088648171
4787,5258,4,18,7,124.74,0.4371,173.494878,-0.592223146,0.088661322
4788,4245,28,18,10,124.74,0.4371,173.494878,-0.592223146,0.088661322
4786,548,106,3,5,127.44,0.6512,173.5014634,-0.592166848,0.088669776
4784,4220,28,16,14,119.42,0.3876,173.5297561,-0.591924978,0.088706099
4785,5216,4,16,1,119.42,0.3876,173.5297561,-0.591924978,0.088706099
4783,275,1,5,4,91.19,0.0458,173.5329268,-0.591897871,0.08871017
4782,4533,29,8,9,101.82,0.2666,173.5829268,-0.591470428,0.088774361
4781,4547,3,10,10,105.13,0.299,173.5931707,-0.591382854,0.088787512
4780,4582,3,12,14,109.41,0.3293,173.6265854,-0.591097196,0.088830411
4779,4318,29,10,6,105.09,0.299,173.6285366,-0.591080516,0.088832916
4778,4342,29,12,3,109.4,0.3293,173.6334146,-0.591038814,0.088839178
4776,994,12,15,11,116.34,0.3931,173.6368293,-0.591009622,0.088843562
4777,2922,20,15,2,116.34,0.3931,173.6368293,-0.591009622,0.088843562
4775,5013,31,5,8,91.5,0.0549,173.7682927,-0.589885758,0.089012338
4774,5008,31,5,3,93.32,0.1,173.7853659,-0.589739802,0.089034256
4773,855,109,9,11,135.22,0.7977,173.8107317,-0.589522952,0.089066822
4771,2942,20,16,8,118.81,0.4427,173.8412195,-0.589262316,0.089105963
4772,1015,12,16,7,118.81,0.4427,173.8412195,-0.589262316,0.089105963
4770,1529,13,13,4,112.45,0.3248,173.8441463,-0.589237295,0.08910972
4769,272,1,5,14,94.65,0.1354,173.8458537,-0.589222699,0.089111912
4768,683,107,9,8,135.21,0.7977,173.852439,-0.589166401,0.089120366
4767,5267,4,19,15,127.26,0.4991,173.8617073,-0.589087168,0.089132265
4766,1409,126,2,7,127.54,0.627,173.8670732,-0.589041296,0.089139154
4765,2597,19,13,14,112.43,0.3248,173.8690244,-0.589024615,0.089141659
4764,2214,16,5,8,91.28,0.0608,173.8695122,-0.589020445,0.089142285
4762,4232,28,17,12,121.99,0.4121,173.8892683,-0.588851553,0.089167649
4763,5239,4,17,4,121.99,0.4121,173.8892683,-0.588851553,0.089167649
4761,537,106,2,2,127.53,0.627,173.9009756,-0.588751468,0.089182679
4760,2209,16,5,3,91.27,0.0608,173.9021951,-0.588741043,0.089184244
4759,842,109,8,16,135.14,0.76,173.9636585,-0.5882156,0.089263152
4758,1486,13,11,10,109.21,0.2709,173.9768293,-0.588103005,0.089280061
4757,2966,20,18,16,121.89,0.5069,173.9878049,-0.588009176,0.089294152
4754,4259,28,18,9,124.72,0.4444,173.997561,-0.587925772,0.089306677
4755,5259,4,18,8,124.72,0.4444,173.997561,-0.587925772,0.089306677
4756,660,107,8,3,135.13,0.76,173.997561,-0.587925772,0.089306677
4753,2572,19,11,7,109.17,0.2709,174.0317073,-0.587633859,0.089350515
4752,5009,31,5,4,92.87,0.0911,174.0336585,-0.587617178,0.08935302
4751,5012,31,5,7,91.78,0.064,174.04,-0.587562966,0.089361161
4750,1033,12,18,1,121.84,0.5069,174.0714634,-0.587293989,0.089401555
4749,276,1,5,5,91.38,0.0549,174.084878,-0.587179309,0.089418777
4748,271,1,5,13,94.18,0.1267,174.1436585,-0.586676802,0.08949424
4747,5011,31,5,6,92.1,0.073,174.165122,-0.586493314,0.089521795
4746,5010,31,5,5,92.46,0.0821,174.1736585,-0.586420336,0.089532755
4745,4329,29,11,4,107.02,0.3186,174.174878,-0.58640991,0.08953432
4744,882,110,2,6,126.59,0.6331,174.1853659,-0.586320251,0.089547785
4743,1515,13,12,7,110.63,0.2977,174.2053659,-0.586149274,0.089573461
4742,2949,20,17,14,121,0.4911,174.2168293,-0.586051275,0.089588178
4741,2577,19,12,11,110.62,0.2977,174.2180488,-0.586040849,0.089589744
4740,4565,3,11,13,106.93,0.3186,174.2463415,-0.585798979,0.089626067
4739,4272,28,19,4,126.94,0.4991,174.3007317,-0.585334003,0.089695894
4738,1160,122,2,3,126.55,0.6331,174.3080488,-0.58527145,0.089705288
4736,5222,4,16,2,119.27,0.3949,174.3143902,-0.585217238,0.089713429
4737,4219,28,16,13,119.27,0.3949,174.3143902,-0.585217238,0.089713429
4735,5289,4,20,19,127.47,0.5294,174.3190244,-0.585177621,0.089719379
4734,4601,3,13,17,111.56,0.3482,174.3207317,-0.585163026,0.08972157
4733,4349,29,13,1,111.54,0.3482,174.3329268,-0.585058771,0.089737227
4731,2923,20,15,3,116.21,0.4016,174.3860976,-0.584604221,0.089805489
4732,993,12,15,10,116.21,0.4016,174.3860976,-0.584604221,0.089805489
4730,4543,29,9,7,102.96,0.2868,174.3880488,-0.58458754,0.089807994
4728,2943,20,16,9,118.81,0.4507,174.424878,-0.584272691,0.089855276
4729,1014,12,16,6,118.81,0.4507,174.424878,-0.584272691,0.089855276
4727,270,1,5,12,93.71,0.1179,174.4553659,-0.584012055,0.089894417
4726,4739,3,7,4,99.55,0.2458,174.4743902,-0.583849418,0.089918841
4725,277,1,5,6,91.61,0.064,174.4846341,-0.583761844,0.089931992
4723,4258,28,18,8,124.73,0.4522,174.4965854,-0.583659674,0.089947335
4724,5260,4,18,9,124.73,0.4522,174.4965854,-0.583659674,0.089947335
4722,4749,3,8,6,100.93,0.2662,174.6078049,-0.582708873,0.090090121
4721,1025,12,17,2,120.75,0.4911,174.615122,-0.58264632,0.090099515
4720,893,110,4,1,127.66,0.6757,174.6226829,-0.582581682,0.090109222
4719,2493,17,6,2,96.29,0.1119,174.6382927,-0.582448236,0.090129262
4717,4231,28,17,11,121.9,0.4204,174.6541463,-0.582312705,0.090149615
4718,5240,4,17,5,121.9,0.4204,174.6541463,-0.582312705,0.090149615
4716,1969,15,6,6,96.28,0.1119,174.6626829,-0.582239727,0.090160575
